dataset,population,region,sexe,age,statut_residence,niveau_instruction,handicap,completude_pct
Adolescent.e.s,12-17,Kadiogo,Garçons,16,Hôte,Secondaire/Lycée,Non,99.3
Adolescent.e.s,12-17,Kadiogo,Garçons,17,Hôte,Secondaire/Lycée,Non,99.3
Adolescent.e.s,12-17,Kadiogo,Garçons,17,Hôte,Secondaire/Lycée,Non,99.3
Adolescent.e.s,12-17,Kadiogo,Garçons,16,Hôte,Secondaire/Lycée,Non,99.3
Adolescent.e.s,12-17,Kadiogo,Garçons,17,Hôte,Primaire,Non,99.3
Adolescent.e.s,12-17,Kadiogo,Garçons,14,Hôte,Secondaire/Lycée,Non,99.3
Adolescent.e.s,12-17,Kadiogo,Garçons,17,Hôte,Secondaire/Lycée,Non,99.3
Adolescent.e.s,12-17,Bankui,Garçons,15,Hôte,Secondaire/Lycée,Non,98.5
Adolescent.e.s,12-17,Bankui,Garçons,15,Hôte,Secondaire/Lycée,Non,99.3
Adolescent.e.s,12-17,Bankui,Garçons,14,Hôte,Secondaire/Lycée,Non,98.9
Adolescent.e.s,12-17,Bankui,Garçons,17,Hôte,Aucun,Non,98.9
Adolescent.e.s,12-17,Bankui,Garçons,14,Hôte,Primaire,Oui,99.6
Adolescent.e.s,12-17,Bankui,Garçons,16,Hôte,Alphabétisation,Non,98.9
Adolescent.e.s,12-17,Bankui,Garçons,16,Hôte,Aucun,Non,99.3
Adolescent.e.s,12-17,Bankui,Garçons,14,Hôte,Secondaire/Lycée,Non,98.9
Adolescent.e.s,12-17,Bankui,Garçons,16,Hôte,Aucun,Non,98.9
Adolescent.e.s,12-17,Bankui,Garçons,17,Hôte,Post-primaire,Non,98.9
Adolescent.e.s,12-17,Bankui,Garçons,15,Hôte,Secondaire/Lycée,Non,98.9
Adolescent.e.s,12-17,Bankui,Garçons,16,Hôte,Alphabétisation,Non,98.9
Adolescent.e.s,12-17,Bankui,Garçons,15,Hôte,Secondaire/Lycée,Oui,99.6
Adolescent.e.s,12-17,Bankui,Garçons,15,Hôte,Aucun,Non,98.9
Adolescent.e.s,12-17,Bankui,Garçons,17,Hôte,Secondaire/Lycée,Non,99.3
Adolescent.e.s,12-17,Bankui,Garçons,14,Hôte,Secondaire/Lycée,Non,99.3
Adolescent.e.s,12-17,Bankui,Garçons,17,Déplacé.e interne,Post-primaire,Non,99.3
Adolescent.e.s,12-17,Bankui,Garçons,15,Déplacé.e interne,Aucun,Non,99.3
Adolescent.e.s,12-17,Bankui,Garçons,15,Déplacé.e interne,Primaire,Non,98.9
Adolescent.e.s,12-17,Bankui,Filles,16,Déplacé.e interne,Post-primaire,Non,98.9
Adolescent.e.s,12-17,Bankui,Garçons,16,Hôte,Secondaire/Lycée,Non,99.3
Adolescent.e.s,12-17,Bankui,Filles,16,Hôte,Secondaire/Lycée,Non,99.3
Adolescent.e.s,12-17,Bankui,Filles,15,Hôte,Post-primaire,Non,99.3
Adolescent.e.s,12-17,Bankui,Filles,17,Déplacé.e interne,Aucun,Non,98.9
Adolescent.e.s,12-17,Bankui,Filles,16,Hôte,Secondaire/Lycée,Non,99.3
Adolescent.e.s,12-17,Bankui,Filles,15,Hôte,Secondaire/Lycée,Non,99.3
Adolescent.e.s,12-17,Bankui,Filles,14,Hôte,Primaire,Non,99.3
Adolescent.e.s,12-17,Bankui,Garçons,17,Hôte,Secondaire/Lycée,Non,99.3
Adolescent.e.s,12-17,Bankui,Filles,17,Hôte,Secondaire/Lycée,Non,99.3
Adolescent.e.s,12-17,Bankui,Filles,16,Hôte,Aucun,Non,98.9
Adolescent.e.s,12-17,Bankui,Garçons,17,Hôte,Secondaire/Lycée,Non,99.3
Adolescent.e.s,12-17,Bankui,Garçons,15,Déplacé.e interne,Aucun,Non,99.3
Adolescent.e.s,12-17,Bankui,Garçons,17,Hôte,Primaire,Non,99.3
Adolescent.e.s,12-17,Bankui,Garçons,15,Hôte,Secondaire/Lycée,Non,99.3
Adolescent.e.s,12-17,Bankui,Filles,15,Hôte,Secondaire/Lycée,Non,99.3
Adolescent.e.s,12-17,Bankui,Filles,15,Hôte,Secondaire/Lycée,Non,99.3
Adolescent.e.s,12-17,Bankui,Filles,16,Hôte,Secondaire/Lycée,Oui,99.6
Adolescent.e.s,12-17,Bankui,Filles,17,Hôte,Secondaire/Lycée,Non,99.3
Adolescent.e.s,12-17,Bankui,Filles,17,Hôte,Primaire,Non,99.3
Adolescent.e.s,12-17,Bankui,Filles,15,Hôte,Secondaire/Lycée,Oui,99.6
Adolescent.e.s,12-17,Bankui,Filles,16,Déplacé.e interne,Secondaire/Lycée,Non,99.3
Adolescent.e.s,12-17,Bankui,Filles,14,Déplacé.e interne,Secondaire/Lycée,Non,99.3
Adolescent.e.s,12-17,Bankui,Filles,15,Hôte,Secondaire/Lycée,Non,99.3
Adolescent.e.s,12-17,Kadiogo,Garçons,17,Hôte,Primaire,Non,99.3
Adolescent.e.s,12-17,Kadiogo,Garçons,14,Hôte,Secondaire/Lycée,Non,99.3
Adolescent.e.s,12-17,Kadiogo,Garçons,17,Hôte,Secondaire/Lycée,Non,99.3
Adolescent.e.s,12-17,Kadiogo,Garçons,14,Hôte,Aucun,Non,98.9
Adolescent.e.s,12-17,Kadiogo,Garçons,16,Hôte,Primaire,Non,98.9
Adolescent.e.s,12-17,Kadiogo,Filles,16,Hôte,Secondaire/Lycée,Non,99.3
Adolescent.e.s,12-17,Kadiogo,Filles,16,Hôte,Secondaire/Lycée,Non,99.3
Adolescent.e.s,12-17,Kadiogo,Filles,15,Hôte,Primaire,Non,99.3
Adolescent.e.s,12-17,Kadiogo,Filles,15,Hôte,Secondaire/Lycée,Non,99.3
Adolescent.e.s,12-17,Kadiogo,Filles,17,Hôte,Secondaire/Lycée,Non,99.3
Adolescent.e.s,12-17,Kadiogo,Garçons,17,Hôte,Secondaire/Lycée,Non,99.3
Adolescent.e.s,12-17,Kadiogo,Garçons,17,Hôte,Secondaire/Lycée,Non,99.3
Adolescent.e.s,12-17,Kadiogo,Garçons,15,Hôte,Primaire,Non,99.3
Adolescent.e.s,12-17,Kadiogo,Garçons,17,Hôte,Post-primaire,Non,98.9
Adolescent.e.s,12-17,Kadiogo,Garçons,16,Hôte,Post-primaire,Non,99.3
Adolescent.e.s,12-17,Kadiogo,Garçons,15,Hôte,Post-primaire,Non,99.3
Adolescent.e.s,12-17,Kadiogo,Garçons,14,Hôte,Primaire,Non,99.3
Adolescent.e.s,12-17,Kadiogo,Garçons,17,Hôte,Post-primaire,Non,99.3
Adolescent.e.s,12-17,Kadiogo,Garçons,17,Hôte,Post-primaire,Non,99.3
Adolescent.e.s,12-17,Kadiogo,Garçons,17,Hôte,Aucun,Non,99.3
Adolescent.e.s,12-17,Kadiogo,Garçons,16,Hôte,Secondaire/Lycée,Non,99.3
Adolescent.e.s,12-17,Kadiogo,Garçons,16,Hôte,Post-primaire,Non,99.3
Adolescent.e.s,12-17,Kadiogo,Garçons,15,Hôte,Post-primaire,Non,99.3
Adolescent.e.s,12-17,Kadiogo,Garçons,15,Hôte,Post-primaire,Non,99.3
Adolescent.e.s,12-17,Kadiogo,Garçons,15,Hôte,Secondaire/Lycée,Non,99.3
Adolescent.e.s,12-17,Kadiogo,Garçons,17,Hôte,Secondaire/Lycée,Non,99.3
Adolescent.e.s,12-17,Kadiogo,Filles,17,Hôte,Secondaire/Lycée,Non,99.3
Adolescent.e.s,12-17,Kadiogo,Garçons,14,Hôte,Secondaire/Lycée,Non,99.3
Adolescent.e.s,12-17,Bankui,Filles,15,Hôte,Aucun,Non,99.3
Adolescent.e.s,12-17,Bankui,Filles,17,Déplacé.e interne,Secondaire/Lycée,Non,99.3
Adolescent.e.s,12-17,Bankui,Filles,16,Déplacé.e interne,Secondaire/Lycée,Non,99.3
Adolescent.e.s,12-17,Kadiogo,Garçons,15,Hôte,Aucun,Non,99.3
Adolescent.e.s,12-17,Kadiogo,Garçons,14,Hôte,Secondaire/Lycée,Non,99.3
Adolescent.e.s,12-17,Kadiogo,Garçons,16,Hôte,Post-primaire,Non,99.3
Adolescent.e.s,12-17,Kadiogo,Filles,16,Hôte,Secondaire/Lycée,Non,99.3
Adolescent.e.s,12-17,Kadiogo,Filles,17,Hôte,Secondaire/Lycée,Non,99.3
Adolescent.e.s,12-17,Kadiogo,Filles,17,Hôte,Secondaire/Lycée,Non,99.6
Adolescent.e.s,12-17,Kadiogo,Filles,17,Hôte,Secondaire/Lycée,Non,99.3
Adolescent.e.s,12-17,Kadiogo,Filles,14,Hôte,Secondaire/Lycée,Non,99.3
Adolescent.e.s,12-17,Kadiogo,Filles,15,Hôte,Secondaire/Lycée,Non,98.9
Adolescent.e.s,12-17,Bankui,Filles,14,Hôte,Secondaire/Lycée,Non,99.3
Adolescent.e.s,12-17,Bankui,Filles,17,Hôte,Primaire,Non,99.3
Adolescent.e.s,12-17,Bankui,Filles,16,Hôte,Primaire,Non,99.3
Adolescent.e.s,12-17,Bankui,Filles,15,Hôte,Secondaire/Lycée,Oui,99.6
Adolescent.e.s,12-17,Bankui,Filles,17,Hôte,Secondaire/Lycée,Non,99.3
Adolescent.e.s,12-17,Bankui,Filles,17,Hôte,Secondaire/Lycée,Non,99.3
Adolescent.e.s,12-17,Bankui,Filles,16,Hôte,Secondaire/Lycée,Oui,99.6
Adolescent.e.s,12-17,Bankui,Filles,17,Hôte,Secondaire/Lycée,Non,99.3
Adolescent.e.s,12-17,Bankui,Filles,14,Déplacé.e interne,Secondaire/Lycée,Non,99.3
Adolescent.e.s,12-17,Bankui,Filles,16,Déplacé.e interne,Secondaire/Lycée,Non,99.3
Adolescent.e.s,12-17,Kadiogo,Garçons,16,Hôte,Primaire,Non,99.3
Adolescent.e.s,12-17,Kadiogo,Garçons,17,Hôte,Secondaire/Lycée,Non,99.3
Adolescent.e.s,12-17,Kadiogo,Garçons,17,Hôte,Secondaire/Lycée,Non,99.6
Adolescent.e.s,12-17,Kadiogo,Garçons,15,Hôte,Secondaire/Lycée,Non,99.3
Adolescent.e.s,12-17,Kadiogo,Garçons,17,Hôte,Secondaire/Lycée,Non,99.3
Adolescent.e.s,12-17,Kadiogo,Garçons,14,Hôte,Secondaire/Lycée,Non,99.3
Adolescent.e.s,12-17,Kadiogo,Garçons,17,Hôte,Secondaire/Lycée,Non,99.3
Adolescent.e.s,12-17,Kadiogo,Garçons,16,Hôte,Secondaire/Lycée,Non,99.3
Adolescent.e.s,12-17,Kadiogo,Garçons,15,Hôte,Secondaire/Lycée,Non,99.3
Adolescent.e.s,12-17,Kadiogo,Garçons,15,Hôte,Secondaire/Lycée,Non,98.9
Adolescent.e.s,12-17,Kadiogo,Garçons,17,Hôte,Secondaire/Lycée,Non,99.3
Adolescent.e.s,12-17,Kadiogo,Garçons,15,Hôte,Secondaire/Lycée,Non,99.3
Adolescent.e.s,12-17,Kadiogo,Garçons,17,Hôte,Secondaire/Lycée,Non,99.3
Adolescent.e.s,12-17,Kadiogo,Garçons,15,Hôte,Secondaire/Lycée,Non,99.3
Adolescent.e.s,12-17,Kadiogo,Garçons,17,Hôte,Primaire,Non,99.3
Adolescent.e.s,12-17,Kadiogo,Garçons,14,Hôte,Secondaire/Lycée,Non,99.3
Adolescent.e.s,12-17,Kadiogo,Filles,16,Hôte,Secondaire/Lycée,Non,99.3
Adolescent.e.s,12-17,Kadiogo,Filles,16,Hôte,Post-primaire,Non,98.9
Adolescent.e.s,12-17,Bankui,Garçons,16,Hôte,Primaire,Non,99.3
Adolescent.e.s,12-17,Bankui,Garçons,15,Hôte,Primaire,Non,99.3
Adolescent.e.s,12-17,Bankui,Garçons,17,Hôte,Primaire,Non,99.3
Adolescent.e.s,12-17,Bankui,Garçons,16,Hôte,Aucun,Non,99.3
Adolescent.e.s,12-17,Bankui,Garçons,17,Hôte,Primaire,Non,99.3
Adolescent.e.s,12-17,Bankui,Garçons,16,Déplacé.e interne,Aucun,Non,98.9
Adolescent.e.s,12-17,Bankui,Garçons,15,Déplacé.e interne,Secondaire/Lycée,Non,98.9
Adolescent.e.s,12-17,Bankui,Garçons,17,Déplacé.e interne,Aucun,Non,99.3
Adolescent.e.s,12-17,Bankui,Filles,14,Hôte,Primaire,Non,99.3
Adolescent.e.s,12-17,Bankui,Filles,17,Hôte,Secondaire/Lycée,Non,99.3
Adolescent.e.s,12-17,Bankui,Filles,14,Hôte,Secondaire/Lycée,Non,99.3
Adolescent.e.s,12-17,Bankui,Filles,17,Hôte,Secondaire/Lycée,Non,99.3
Adolescent.e.s,12-17,Bankui,Filles,15,Hôte,Primaire,Non,99.3
Adolescent.e.s,12-17,Bankui,Filles,16,Hôte,Secondaire/Lycée,Non,99.3
Adolescent.e.s,12-17,Kadiogo,Garçons,16,Hôte,Aucun,Non,99.3
Adolescent.e.s,12-17,Kadiogo,Garçons,16,Hôte,Secondaire/Lycée,Non,99.3
Adolescent.e.s,12-17,Kadiogo,Garçons,14,Hôte,Secondaire/Lycée,Non,99.3
Adolescent.e.s,12-17,Kadiogo,Garçons,17,Hôte,Secondaire/Lycée,Oui,99.6
Adolescent.e.s,12-17,Kadiogo,Garçons,17,Hôte,Secondaire/Lycée,Non,99.3
Adolescent.e.s,12-17,Kadiogo,Garçons,16,Hôte,Secondaire/Lycée,Non,99.3
Adolescent.e.s,12-17,Kadiogo,Garçons,14,Hôte,Aucun,Non,98.9
Adolescent.e.s,12-17,Kadiogo,Garçons,17,Hôte,Secondaire/Lycée,Non,99.3
Adolescent.e.s,12-17,Kadiogo,Garçons,17,Hôte,Primaire,Non,99.3
Adolescent.e.s,12-17,Kadiogo,Garçons,17,Hôte,Secondaire/Lycée,Non,99.3
Adolescent.e.s,12-17,Kadiogo,Garçons,16,Hôte,Secondaire/Lycée,Non,99.3
Adolescent.e.s,12-17,Kadiogo,Garçons,14,Hôte,Secondaire/Lycée,Non,98.9
Adolescent.e.s,12-17,Bankui,Filles,15,Hôte,Primaire,Non,99.3
Adolescent.e.s,12-17,Bankui,Filles,17,Hôte,Secondaire/Lycée,Non,99.3
Adolescent.e.s,12-17,Bankui,Filles,16,Hôte,Aucun,Non,99.3
Adolescent.e.s,12-17,Kadiogo,Garçons,17,Hôte,Primaire,Non,99.3
Adolescent.e.s,12-17,Kadiogo,Garçons,14,Hôte,Secondaire/Lycée,Non,99.3
Adolescent.e.s,12-17,Kadiogo,Garçons,16,Hôte,Secondaire/Lycée,Non,98.9
Adolescent.e.s,12-17,Bankui,Filles,16,Déplacé.e interne,Secondaire/Lycée,Non,99.3
Adolescent.e.s,12-17,Bankui,Filles,16,Déplacé.e interne,Primaire,Non,99.3
Adolescent.e.s,12-17,Bankui,Filles,15,Déplacé.e interne,Secondaire/Lycée,Non,99.3
Adolescent.e.s,12-17,Kadiogo,Garçons,16,Hôte,Primaire,Non,98.9
Adolescent.e.s,12-17,Kadiogo,Filles,17,Hôte,Secondaire/Lycée,Non,99.3
Adolescent.e.s,12-17,Kadiogo,Filles,17,Hôte,Secondaire/Lycée,Non,99.3
Adolescent.e.s,12-17,Kadiogo,Filles,15,Hôte,Post-primaire,Non,98.9
Adolescent.e.s,12-17,Kadiogo,Filles,17,Hôte,Primaire,Oui,99.6
Adolescent.e.s,12-17,Kadiogo,Garçons,16,Hôte,Secondaire/Lycée,Non,98.9
Adolescent.e.s,12-17,Kadiogo,Filles,14,Hôte,Primaire,Oui,99.6
Adolescent.e.s,12-17,Kadiogo,Filles,16,Hôte,Secondaire/Lycée,Non,99.3
Adolescent.e.s,12-17,Kadiogo,Filles,15,Hôte,Aucun,Non,98.9
Adolescent.e.s,12-17,Kadiogo,Garçons,16,Hôte,Secondaire/Lycée,Non,99.3
Adolescent.e.s,12-17,Bankui,Filles,16,Hôte,Secondaire/Lycée,Non,99.3
Adolescent.e.s,12-17,Bankui,Filles,17,Hôte,Secondaire/Lycée,Non,98.9
Adolescent.e.s,12-17,Bankui,Filles,17,Hôte,Secondaire/Lycée,Non,98.9
Adolescent.e.s,12-17,Bankui,Filles,15,Hôte,Secondaire/Lycée,Non,98.9
Adolescent.e.s,12-17,Bankui,Filles,15,Hôte,Aucun,Non,98.9
Adolescent.e.s,12-17,Bankui,Garçons,16,Hôte,Secondaire/Lycée,Non,98.9
Adolescent.e.s,12-17,Bankui,Garçons,17,Hôte,Secondaire/Lycée,Non,98.9
Adolescent.e.s,12-17,Bankui,Filles,17,Déplacé.e interne,Primaire,Non,98.9
Adolescent.e.s,12-17,Bankui,Filles,16,Déplacé.e interne,Primaire,Non,98.9
Adolescent.e.s,12-17,Bankui,Filles,16,Hôte,Secondaire/Lycée,Non,98.9
Adolescent.e.s,12-17,Bankui,Filles,15,Hôte,Secondaire/Lycée,Non,98.9
Adolescent.e.s,12-17,Bankui,Filles,17,Hôte,Secondaire/Lycée,Non,98.9
Adolescent.e.s,12-17,Bankui,Filles,16,Hôte,Primaire,Non,99.3
Adolescent.e.s,12-17,Bankui,Filles,17,Hôte,Aucun,Non,99.3
Adolescent.e.s,12-17,Bankui,Garçons,17,Hôte,Aucun,Non,98.9
Adolescent.e.s,12-17,Bankui,Garçons,14,Hôte,Secondaire/Lycée,Non,99.3
Adolescent.e.s,12-17,Bankui,Garçons,17,Hôte,Secondaire/Lycée,Non,98.9
Adolescent.e.s,12-17,Bankui,Filles,14,Déplacé.e interne,Secondaire/Lycée,Non,99.3
Adolescent.e.s,12-17,Bankui,Filles,16,Déplacé.e interne,Secondaire/Lycée,Non,98.9
Adolescent.e.s,12-17,Bankui,Garçons,17,Déplacé.e interne,Secondaire/Lycée,Non,99.3
Adolescent.e.s,12-17,Bankui,Garçons,15,Déplacé.e interne,Secondaire/Lycée,Non,98.9
Adolescent.e.s,12-17,Bankui,Garçons,16,Déplacé.e interne,Secondaire/Lycée,Non,98.9
Adolescent.e.s,12-17,Bankui,Garçons,16,Déplacé.e interne,Secondaire/Lycée,Non,98.9
Adolescent.e.s,12-17,Kadiogo,Filles,14,Hôte,Secondaire/Lycée,Non,99.3
Adolescent.e.s,12-17,Bankui,Garçons,17,Hôte,Aucun,Non,98.9
Adolescent.e.s,12-17,Bankui,Garçons,16,Hôte,Primaire,Non,98.9
Adolescent.e.s,12-17,Bankui,Garçons,17,Hôte,Post-primaire,Non,99.3
Adolescent.e.s,12-17,Bankui,Garçons,17,Hôte,Aucun,Non,99.3
Adolescent.e.s,12-17,Bankui,Garçons,14,Déplacé.e interne,Primaire,Non,99.3
Adolescent.e.s,12-17,Bankui,Filles,16,Déplacé.e interne,Secondaire/Lycée,Non,99.3
Adolescent.e.s,12-17,Bankui,Filles,15,Déplacé.e interne,Primaire,Non,99.3
Adolescent.e.s,12-17,Bankui,Filles,16,Déplacé.e interne,Primaire,Non,99.3
Adolescent.e.s,12-17,Bankui,Filles,14,Déplacé.e interne,Secondaire/Lycée,Non,99.3
Adolescent.e.s,12-17,Bankui,Filles,15,Déplacé.e interne,Secondaire/Lycée,Non,99.3
Adolescent.e.s,12-17,Bankui,Filles,15,Déplacé.e interne,Primaire,Non,99.3
Adolescent.e.s,12-17,Bankui,Filles,16,Déplacé.e interne,Secondaire/Lycée,Non,98.9
Adolescent.e.s,12-17,Kadiogo,Filles,15,Hôte,Secondaire/Lycée,Oui,99.6
Adolescent.e.s,12-17,Liptako,Garçons,16,Déplacé.e interne,Aucun,Non,99.3
Adolescent.e.s,12-17,Liptako,Garçons,17,Déplacé.e interne,Aucun,Non,99.3
Adolescent.e.s,12-17,Liptako,Garçons,14,Déplacé.e interne,Aucun,Non,99.3
Adolescent.e.s,12-17,Liptako,Garçons,17,Déplacé.e interne,Aucun,Non,99.3
Adolescent.e.s,12-17,Liptako,Garçons,17,Déplacé.e interne,Aucun,Non,99.3
Adolescent.e.s,12-17,Liptako,Garçons,15,Déplacé.e interne,Primaire,Non,98.9
Adolescent.e.s,12-17,Liptako,Garçons,16,Déplacé.e interne,Alphabétisation,Non,99.3
Adolescent.e.s,12-17,Liptako,Garçons,17,Déplacé.e interne,Aucun,Non,99.3
Adolescent.e.s,12-17,Liptako,Garçons,15,Déplacé.e interne,École coranique,Non,99.3
Adolescent.e.s,12-17,Liptako,Filles,15,Déplacé.e interne,Aucun,Non,98.9
Adolescent.e.s,12-17,Liptako,Filles,17,Déplacé.e interne,Alphabétisation,Non,98.9
Adolescent.e.s,12-17,Liptako,Filles,17,Déplacé.e interne,Aucun,Non,98.9
Adolescent.e.s,12-17,Liptako,Garçons,17,Déplacé.e interne,Aucun,Non,99.3
Adolescent.e.s,12-17,Liptako,Garçons,16,Déplacé.e interne,Alphabétisation,Non,99.3
Adolescent.e.s,12-17,Liptako,Garçons,17,Déplacé.e interne,Aucun,Non,99.3
Adolescent.e.s,12-17,Liptako,Garçons,15,Déplacé.e interne,Primaire,Non,99.3
Adolescent.e.s,12-17,Liptako,Garçons,17,Déplacé.e interne,Primaire,Non,99.3
Adolescent.e.s,12-17,Liptako,Garçons,17,Déplacé.e interne,Post-primaire,Non,98.9
Adolescent.e.s,12-17,Liptako,Garçons,16,Déplacé.e interne,Alphabétisation,Non,99.3
Adolescent.e.s,12-17,Liptako,Garçons,15,Déplacé.e interne,Alphabétisation,Non,98.9
Adolescent.e.s,12-17,Liptako,Garçons,17,Hôte,Secondaire/Lycée,Non,99.3
Adolescent.e.s,12-17,Liptako,Garçons,16,Hôte,Secondaire/Lycée,Non,99.3
Adolescent.e.s,12-17,Liptako,Garçons,16,Déplacé.e interne,Aucun,Non,99.3
Adolescent.e.s,12-17,Liptako,Garçons,17,Déplacé.e interne,Aucun,Non,99.3
Adolescent.e.s,12-17,Liptako,Garçons,15,Déplacé.e interne,Aucun,Non,98.9
Adolescent.e.s,12-17,Liptako,Garçons,16,Déplacé.e interne,Aucun,Non,99.3
Adolescent.e.s,12-17,Liptako,Garçons,17,Déplacé.e interne,Primaire,Non,99.3
Adolescent.e.s,12-17,Liptako,Garçons,15,Déplacé.e interne,Primaire,Non,98.9
Adolescent.e.s,12-17,Liptako,Garçons,17,Déplacé.e interne,Primaire,Non,98.9
Adolescent.e.s,12-17,Liptako,Garçons,15,Déplacé.e interne,Aucun,Non,98.5
Adolescent.e.s,12-17,Liptako,Filles,15,Déplacé.e interne,Aucun,Non,98.9
Adolescent.e.s,12-17,Liptako,Garçons,16,Déplacé.e interne,Post-primaire,Non,98.9
Adolescent.e.s,12-17,Liptako,Filles,15,Déplacé.e interne,Aucun,Non,98.9
Adolescent.e.s,12-17,Liptako,Garçons,15,Déplacé.e interne,Post-primaire,Non,99.3
Adolescent.e.s,12-17,Liptako,Filles,15,Déplacé.e interne,Primaire,Non,98.2
Adolescent.e.s,12-17,Liptako,Garçons,17,Déplacé.e interne,Primaire,Non,99.3
Adolescent.e.s,12-17,Liptako,Garçons,14,Déplacé.e interne,Aucun,Non,99.3
Adolescent.e.s,12-17,Liptako,Garçons,15,Hôte,Secondaire/Lycée,Non,99.3
Adolescent.e.s,12-17,Liptako,Garçons,16,Hôte,Post-primaire,Non,99.3
Adolescent.e.s,12-17,Liptako,Garçons,15,Hôte,Primaire,Oui,99.6
Adolescent.e.s,12-17,Liptako,Garçons,14,Hôte,Aucun,Non,99.3
Adolescent.e.s,12-17,Liptako,Garçons,17,Hôte,Post-primaire,Non,99.3
Adolescent.e.s,12-17,Liptako,Garçons,14,Hôte,Primaire,Non,99.3
Adolescent.e.s,12-17,Liptako,Garçons,15,Hôte,Primaire,Non,99.3
Adolescent.e.s,12-17,Liptako,Garçons,16,Hôte,Primaire,Non,99.3
Adolescent.e.s,12-17,Liptako,Garçons,14,Hôte,Aucun,Oui,99.6
Adolescent.e.s,12-17,Liptako,Garçons,16,Déplacé.e interne,Aucun,Non,99.3
Adolescent.e.s,12-17,Liptako,Garçons,14,Déplacé.e interne,Primaire,Non,99.3
Adolescent.e.s,12-17,Liptako,Garçons,17,Déplacé.e interne,Aucun,Non,99.3
Adolescent.e.s,12-17,Liptako,Garçons,15,Déplacé.e interne,Primaire,Non,99.3
Adolescent.e.s,12-17,Liptako,Garçons,15,Déplacé.e interne,Secondaire/Lycée,Non,99.3
Adolescent.e.s,12-17,Liptako,Garçons,16,Déplacé.e interne,Aucun,Non,99.3
Adolescent.e.s,12-17,Liptako,Garçons,17,Déplacé.e interne,Secondaire/Lycée,Non,99.3
Adolescent.e.s,12-17,Liptako,Garçons,15,Déplacé.e interne,Alphabétisation,Non,99.3
Adolescent.e.s,12-17,Liptako,Garçons,16,Déplacé.e interne,Secondaire/Lycée,Non,99.3
Adolescent.e.s,12-17,Liptako,Garçons,15,Déplacé.e interne,Secondaire/Lycée,Non,98.9
Adolescent.e.s,12-17,Liptako,Garçons,16,Déplacé.e interne,Aucun,Non,99.3
Adolescent.e.s,12-17,Liptako,Garçons,15,Retour volontaire,Alphabétisation,Non,99.3
Adolescent.e.s,12-17,Liptako,Garçons,16,Déplacé.e interne,Aucun,Non,99.3
Adolescent.e.s,12-17,Liptako,Garçons,15,Hôte,Aucun,Non,99.3
Adolescent.e.s,12-17,Liptako,Garçons,15,Hôte,Secondaire/Lycée,Non,99.3
Adolescent.e.s,12-17,Liptako,Garçons,13,Hôte,Primaire,Non,99.3
Adolescent.e.s,12-17,Liptako,Garçons,16,Hôte,Secondaire/Lycée,Non,99.3
Adolescent.e.s,12-17,Liptako,Garçons,17,Hôte,Secondaire/Lycée,Non,99.3
Adolescent.e.s,12-17,Liptako,Garçons,15,Hôte,Aucun,Non,99.3
Adolescent.e.s,12-17,Liptako,Garçons,15,Déplacé.e interne,Primaire,Non,99.3
Adolescent.e.s,12-17,Liptako,Filles,16,Déplacé.e interne,Aucun,Non,98.9
Adolescent.e.s,12-17,Liptako,Garçons,15,Déplacé.e interne,Aucun,Non,98.9
Adolescent.e.s,12-17,Liptako,Filles,16,Déplacé.e interne,Aucun,Oui,99.3
Adolescent.e.s,12-17,Liptako,Garçons,16,Déplacé.e interne,Aucun,Non,98.9
Adolescent.e.s,12-17,Liptako,Filles,15,Déplacé.e interne,Primaire,Non,99.3
Adolescent.e.s,12-17,Liptako,Garçons,17,Déplacé.e interne,Secondaire/Lycée,Non,99.3
Adolescent.e.s,12-17,Liptako,Filles,16,Déplacé.e interne,Secondaire/Lycée,Non,99.3
Adolescent.e.s,12-17,Liptako,Filles,16,Déplacé.e interne,Aucun,Non,98.9
Adolescent.e.s,12-17,Liptako,Garçons,15,Hôte,Primaire,Non,98.9
Adolescent.e.s,12-17,Liptako,Filles,17,Hôte,Secondaire/Lycée,Non,99.3
Adolescent.e.s,12-17,Liptako,Garçons,17,Hôte,Primaire,Non,99.3
Adolescent.e.s,12-17,Liptako,Filles,15,Hôte,Secondaire/Lycée,Non,99.3
Adolescent.e.s,12-17,Liptako,Garçons,15,Hôte,Aucun,Non,99.3
Adolescent.e.s,12-17,Liptako,Filles,17,Hôte,Secondaire/Lycée,Non,99.3
Adolescent.e.s,12-17,Liptako,Garçons,15,Hôte,Primaire,Non,99.3
Adolescent.e.s,12-17,Liptako,Filles,15,Hôte,Primaire,Non,99.3
Adolescent.e.s,12-17,Liptako,Garçons,16,Hôte,Secondaire/Lycée,Non,99.3
Adolescent.e.s,12-17,Liptako,Filles,16,Hôte,Secondaire/Lycée,Non,99.3
Adolescent.e.s,12-17,Liptako,Garçons,17,Hôte,Secondaire/Lycée,Non,99.3
Adolescent.e.s,12-17,Liptako,Filles,17,Hôte,Aucun,Non,99.3
Adolescent.e.s,12-17,Liptako,Garçons,16,Hôte,Secondaire/Lycée,Non,99.3
Adolescent.e.s,12-17,Liptako,Filles,16,Hôte,Secondaire/Lycée,Non,99.3
Adolescent.e.s,12-17,Liptako,Garçons,16,Hôte,École coranique,Non,98.9
Adolescent.e.s,12-17,Liptako,Garçons,17,Hôte,Secondaire/Lycée,Non,99.3
